country_code,country,crop_code,crop_name,Element,Unit,Y2018
185,Russian Federation,83,Sorghum,Area harvested,ha,44347
185,Russian Federation,83,Sorghum,Production,tonnes,49128
185,Russian Federation,236,Soybeans,Area harvested,ha,2740850
185,Russian Federation,236,Soybeans,Production,tonnes,4026850
185,Russian Federation,544,Strawberries,Area harvested,ha,29754
185,Russian Federation,544,Strawberries,Production,tonnes,199000
185,Russian Federation,157,Sugar beet,Area harvested,ha,1105339
185,Russian Federation,157,Sugar beet,Production,tonnes,42065957
185,Russian Federation,156,Sugar cane,Area harvested,ha,
185,Russian Federation,156,Sugar cane,Production,tonnes,
185,Russian Federation,267,Sunflower seed,Area harvested,ha,7953338
185,Russian Federation,267,Sunflower seed,Production,tonnes,12755725
185,Russian Federation,667,Tea,Area harvested,ha,594
185,Russian Federation,667,Tea,Production,tonnes,504
185,Russian Federation,826,"Tobacco, unmanufactured",Area harvested,ha,5
185,Russian Federation,826,"Tobacco, unmanufactured",Production,tonnes,6
185,Russian Federation,388,Tomatoes,Area harvested,ha,82366
185,Russian Federation,388,Tomatoes,Production,tonnes,2899664
185,Russian Federation,97,Triticale,Area harvested,ha,148352
185,Russian Federation,97,Triticale,Production,tonnes,400651
185,Russian Federation,463,"Vegetables, fresh nes",Area harvested,ha,107438
185,Russian Federation,463,"Vegetables, fresh nes",Production,tonnes,2130045
185,Russian Federation,420,"Vegetables, leguminous nes",Area harvested,ha,239
185,Russian Federation,420,"Vegetables, leguminous nes",Production,tonnes,322
185,Russian Federation,205,Vetches,Area harvested,ha,93135
185,Russian Federation,205,Vetches,Production,tonnes,156115
185,Russian Federation,222,"Walnuts, with shell",Area harvested,ha,
185,Russian Federation,222,"Walnuts, with shell",Production,tonnes,
185,Russian Federation,567,Watermelons,Area harvested,ha,133748
185,Russian Federation,567,Watermelons,Production,tonnes,1969954
185,Russian Federation,15,Wheat,Area harvested,ha,26472051
185,Russian Federation,15,Wheat,Production,tonnes,72136149
185,Russian Federation,1817,Cereals (Rice Milled Eqv),Area harvested,ha,41983108
185,Russian Federation,1817,Cereals (Rice Milled Eqv),Production,tonnes,109492147
185,Russian Federation,1717,"Cereals, Total",Area harvested,ha,41983108
185,Russian Federation,1717,"Cereals, Total",Production,tonnes,109837875
185,Russian Federation,1804,"Citrus Fruit, Total",Area harvested,ha,21
185,Russian Federation,1804,"Citrus Fruit, Total",Production,tonnes,83
185,Russian Federation,1814,"Coarse Grain, Total",Area harvested,ha,15330880
185,Russian Federation,1814,"Coarse Grain, Total",Production,tonnes,36663504
185,Russian Federation,1753,Fibre Crops Primary,Area harvested,ha,
185,Russian Federation,1753,Fibre Crops Primary,Production,tonnes,
185,Russian Federation,1738,Fruit Primary,Area harvested,ha,656653
185,Russian Federation,1738,Fruit Primary,Production,tonnes,5914576
185,Russian Federation,1731,Oilcrops,Area harvested,ha,13322495
185,Russian Federation,1731,Oilcrops,Production,tonnes,19519684
185,Russian Federation,1841,"Oilcrops, Cake Equivalent",Area harvested,ha,
185,Russian Federation,1841,"Oilcrops, Cake Equivalent",Production,tonnes,
185,Russian Federation,1732,"Oilcrops, Oil Equivalent",Area harvested,ha,
185,Russian Federation,1732,"Oilcrops, Oil Equivalent",Production,tonnes,
185,Russian Federation,1726,"Pulses, Total",Area harvested,ha,2635527
185,Russian Federation,1726,"Pulses, Total",Production,tonnes,3435630
185,Russian Federation,1720,"Roots and Tubers, Total",Area harvested,ha,1313495
185,Russian Federation,1720,"Roots and Tubers, Total",Production,tonnes,22394960
185,Russian Federation,1729,"Treenuts, Total",Area harvested,ha,5974
185,Russian Federation,1729,"Treenuts, Total",Production,tonnes,20044
185,Russian Federation,1735,Vegetables Primary,Area harvested,ha,559904
185,Russian Federation,1735,Vegetables Primary,Production,tonnes,13711071
184,Rwanda,572,Avocados,Area harvested,ha,795
184,Rwanda,572,Avocados,Production,tonnes,8238
184,Rwanda,486,Bananas,Area harvested,ha,464321
184,Rwanda,486,Bananas,Production,tonnes,1739007
184,Rwanda,44,Barley,Area harvested,ha,
184,Rwanda,44,Barley,Production,tonnes,
184,Rwanda,176,"Beans, dry",Area harvested,ha,547786
184,Rwanda,176,"Beans, dry",Production,tonnes,454174
184,Rwanda,414,"Beans, green",Area harvested,ha,901
184,Rwanda,414,"Beans, green",Production,tonnes,7597
184,Rwanda,358,Cabbages and other brassicas,Area harvested,ha,5819
184,Rwanda,358,Cabbages and other brassicas,Production,tonnes,77778
184,Rwanda,426,Carrots and turnips,Area harvested,ha,1889
184,Rwanda,426,Carrots and turnips,Production,tonnes,15269
184,Rwanda,125,Cassava,Area harvested,ha,94660
184,Rwanda,125,Cassava,Production,tonnes,1041843
184,Rwanda,401,"Chillies and peppers, green",Area harvested,ha,442
184,Rwanda,401,"Chillies and peppers, green",Production,tonnes,5009
184,Rwanda,656,"Coffee, green",Area harvested,ha,50625
184,Rwanda,656,"Coffee, green",Production,tonnes,21548
184,Rwanda,767,Cotton lint,Production,tonnes,
184,Rwanda,329,Cottonseed,Production,tonnes,
184,Rwanda,399,Eggplants (aubergines),Area harvested,ha,4914
184,Rwanda,399,Eggplants (aubergines),Production,tonnes,53277
184,Rwanda,619,"Fruit, fresh nes",Area harvested,ha,11068
184,Rwanda,619,"Fruit, fresh nes",Production,tonnes,80575
184,Rwanda,603,"Fruit, tropical fresh nes",Area harvested,ha,2161
184,Rwanda,603,"Fruit, tropical fresh nes",Production,tonnes,26129
184,Rwanda,242,"Groundnuts, with shell",Area harvested,ha,45456
184,Rwanda,242,"Groundnuts, with shell",Production,tonnes,20678
184,Rwanda,407,"Leeks, other alliaceous vegetables",Area harvested,ha,13735
184,Rwanda,407,"Leeks, other alliaceous vegetables",Production,tonnes,2514
184,Rwanda,497,Lemons and limes,Area harvested,ha,1361
184,Rwanda,497,Lemons and limes,Production,tonnes,7136
184,Rwanda,56,Maize,Area harvested,ha,295739
184,Rwanda,56,Maize,Production,tonnes,410280
184,Rwanda,571,"Mangoes, mangosteens, guavas",Area harvested,ha,5644
184,Rwanda,571,"Mangoes, mangosteens, guavas",Production,tonnes,13233
184,Rwanda,79,Millet,Area harvested,ha,11370
184,Rwanda,79,Millet,Production,tonnes,5116
184,Rwanda,403,"Onions, dry",Area harvested,ha,2441
184,Rwanda,403,"Onions, dry",Production,tonnes,12989
184,Rwanda,490,Oranges,Area harvested,ha,1770
184,Rwanda,490,Oranges,Production,tonnes,3458
184,Rwanda,600,Papayas,Area harvested,ha,199
184,Rwanda,600,Papayas,Production,tonnes,3408
184,Rwanda,187,"Peas, dry",Area harvested,ha,19774
184,Rwanda,187,"Peas, dry",Production,tonnes,12423
184,Rwanda,687,Pepper (piper spp.),Area harvested,ha,752
184,Rwanda,687,Pepper (piper spp.),Production,tonnes,2769
184,Rwanda,574,Pineapples,Area harvested,ha,2147
184,Rwanda,574,Pineapples,Production,tonnes,21532
184,Rwanda,489,Plantains and others,Area harvested,ha,
184,Rwanda,489,Plantains and others,Production,tonnes,
184,Rwanda,116,Potatoes,Area harvested,ha,92800
184,Rwanda,116,Potatoes,Production,tonnes,847302
184,Rwanda,394,"Pumpkins, squash and gourds",Area harvested,ha,50711
184,Rwanda,394,"Pumpkins, squash and gourds",Production,tonnes,258154
184,Rwanda,754,"Pyrethrum, dried",Area harvested,ha,4364
184,Rwanda,754,"Pyrethrum, dried",Production,tonnes,2081
184,Rwanda,270,Rapeseed,Area harvested,ha,
184,Rwanda,270,Rapeseed,Production,tonnes,
184,Rwanda,27,"Rice, paddy",Area harvested,ha,34205
184,Rwanda,27,"Rice, paddy",Production,tonnes,119932
184,Rwanda,328,Seed cotton,Area harvested,ha,0
184,Rwanda,328,Seed cotton,Production,tonnes,
184,Rwanda,83,Sorghum,Area harvested,ha,142397
184,Rwanda,83,Sorghum,Production,tonnes,159972
184,Rwanda,236,Soybeans,Area harvested,ha,53061
184,Rwanda,236,Soybeans,Production,tonnes,23804
184,Rwanda,723,Spices nes,Area harvested,ha,54
184,Rwanda,723,Spices nes,Production,tonnes,132
184,Rwanda,156,Sugar cane,Area harvested,ha,7124
184,Rwanda,156,Sugar cane,Production,tonnes,116473
184,Rwanda,122,Sweet potatoes,Area harvested,ha,180535
184,Rwanda,122,Sweet potatoes,Production,tonnes,1082364
184,Rwanda,136,Taro (cocoyam),Area harvested,ha,57349
184,Rwanda,136,Taro (cocoyam),Production,tonnes,222761
184,Rwanda,667,Tea,Area harvested,ha,20466
184,Rwanda,667,Tea,Production,tonnes,31068
184,Rwanda,826,"Tobacco, unmanufactured",Area harvested,ha,4420
184,Rwanda,826,"Tobacco, unmanufactured",Production,tonnes,5029
184,Rwanda,388,Tomatoes,Area harvested,ha,10212
184,Rwanda,388,Tomatoes,Production,tonnes,93062
184,Rwanda,463,"Vegetables, fresh nes",Area harvested,ha,10327
184,Rwanda,463,"Vegetables, fresh nes",Production,tonnes,71536
184,Rwanda,15,Wheat,Area harvested,ha,10761
184,Rwanda,15,Wheat,Production,tonnes,10875
184,Rwanda,137,Yams,Area harvested,ha,5763
184,Rwanda,137,Yams,Production,tonnes,53394
184,Rwanda,1817,Cereals (Rice Milled Eqv),Area harvested,ha,494472
184,Rwanda,1817,Cereals (Rice Milled Eqv),Production,tonnes,666238
184,Rwanda,1717,"Cereals, Total",Area harvested,ha,494472
184,Rwanda,1717,"Cereals, Total",Production,tonnes,706175
184,Rwanda,1804,"Citrus Fruit, Total",Area harvested,ha,3131
184,Rwanda,1804,"Citrus Fruit, Total",Production,tonnes,10595
184,Rwanda,1814,"Coarse Grain, Total",Area harvested,ha,449505
184,Rwanda,1814,"Coarse Grain, Total",Production,tonnes,575368
184,Rwanda,1753,Fibre Crops Primary,Area harvested,ha,
184,Rwanda,1753,Fibre Crops Primary,Production,tonnes,
184,Rwanda,1738,Fruit Primary,Area harvested,ha,489466
184,Rwanda,1738,Fruit Primary,Production,tonnes,1902717
184,Rwanda,1731,Oilcrops,Area harvested,ha,98516
184,Rwanda,1731,Oilcrops,Production,tonnes,44482
184,Rwanda,1841,"Oilcrops, Cake Equivalent",Area harvested,ha,
184,Rwanda,1841,"Oilcrops, Cake Equivalent",Production,tonnes,
184,Rwanda,1732,"Oilcrops, Oil Equivalent",Area harvested,ha,
184,Rwanda,1732,"Oilcrops, Oil Equivalent",Production,tonnes,
184,Rwanda,1726,"Pulses, Total",Area harvested,ha,567560
184,Rwanda,1726,"Pulses, Total",Production,tonnes,466597
184,Rwanda,1720,"Roots and Tubers, Total",Area harvested,ha,431107
184,Rwanda,1720,"Roots and Tubers, Total",Production,tonnes,3247664
184,Rwanda,1735,Vegetables Primary,Area harvested,ha,101392
184,Rwanda,1735,Vegetables Primary,Production,tonnes,597183
187,"Saint Helena, Ascension and Tristan da Cunha",821,Fibre crops nes,Area harvested,ha,
187,"Saint Helena, Ascension and Tristan da Cunha",821,Fibre crops nes,Production,tonnes,
187,"Saint Helena, Ascension and Tristan da Cunha",1753,Fibre Crops Primary,Area harvested,ha,
187,"Saint Helena, Ascension and Tristan da Cunha",1753,Fibre Crops Primary,Production,tonnes,
188,Saint Kitts and Nevis,358,Cabbages and other brassicas,Area harvested,ha,5
188,Saint Kitts and Nevis,358,Cabbages and other brassicas,Production,tonnes,48
188,Saint Kitts and Nevis,426,Carrots and turnips,Area harvested,ha,6
188,Saint Kitts and Nevis,426,Carrots and turnips,Production,tonnes,47
188,Saint Kitts and Nevis,401,"Chillies and peppers, green",Area harvested,ha,17
188,Saint Kitts and Nevis,401,"Chillies and peppers, green",Production,tonnes,149
188,Saint Kitts and Nevis,249,Coconuts,Area harvested,ha,660
188,Saint Kitts and Nevis,249,Coconuts,Production,tonnes,3113
188,Saint Kitts and Nevis,767,Cotton lint,Production,tonnes,1
188,Saint Kitts and Nevis,329,Cottonseed,Production,tonnes,3
188,Saint Kitts and Nevis,397,Cucumbers and gherkins,Area harvested,ha,5
188,Saint Kitts and Nevis,397,Cucumbers and gherkins,Production,tonnes,49
188,Saint Kitts and Nevis,603,"Fruit, tropical fresh nes",Area harvested,ha,259
188,Saint Kitts and Nevis,603,"Fruit, tropical fresh nes",Production,tonnes,1810
188,Saint Kitts and Nevis,242,"Groundnuts, with shell",Area harvested,ha,17
188,Saint Kitts and Nevis,242,"Groundnuts, with shell",Production,tonnes,27
188,Saint Kitts and Nevis,403,"Onions, dry",Area harvested,ha,1
188,Saint Kitts and Nevis,403,"Onions, dry",Production,tonnes,13
188,Saint Kitts and Nevis,574,Pineapples,Area harvested,ha,0
188,Saint Kitts and Nevis,574,Pineapples,Production,tonnes,1
188,Saint Kitts and Nevis,116,Potatoes,Area harvested,ha,0
188,Saint Kitts and Nevis,116,Potatoes,Production,tonnes,0
188,Saint Kitts and Nevis,211,Pulses nes,Area harvested,ha,202
188,Saint Kitts and Nevis,211,Pulses nes,Production,tonnes,231
188,Saint Kitts and Nevis,149,Roots and tubers nes,Area harvested,ha,215
188,Saint Kitts and Nevis,149,Roots and tubers nes,Production,tonnes,551
188,Saint Kitts and Nevis,328,Seed cotton,Area harvested,ha,5
188,Saint Kitts and Nevis,328,Seed cotton,Production,tonnes,2
188,Saint Kitts and Nevis,156,Sugar cane,Area harvested,ha,
188,Saint Kitts and Nevis,156,Sugar cane,Production,tonnes,
188,Saint Kitts and Nevis,122,Sweet potatoes,Area harvested,ha,20
188,Saint Kitts and Nevis,122,Sweet potatoes,Production,tonnes,149
188,Saint Kitts and Nevis,388,Tomatoes,Area harvested,ha,15
188,Saint Kitts and Nevis,388,Tomatoes,Production,tonnes,174
188,Saint Kitts and Nevis,463,"Vegetables, fresh nes",Area harvested,ha,74
188,Saint Kitts and Nevis,463,"Vegetables, fresh nes",Production,tonnes,333
188,Saint Kitts and Nevis,567,Watermelons,Area harvested,ha,17
188,Saint Kitts and Nevis,567,Watermelons,Production,tonnes,236
188,Saint Kitts and Nevis,137,Yams,Area harvested,ha,0
188,Saint Kitts and Nevis,137,Yams,Production,tonnes,4
188,Saint Kitts and Nevis,1753,Fibre Crops Primary,Area harvested,ha,
188,Saint Kitts and Nevis,1753,Fibre Crops Primary,Production,tonnes,
188,Saint Kitts and Nevis,1738,Fruit Primary,Area harvested,ha,276
188,Saint Kitts and Nevis,1738,Fruit Primary,Production,tonnes,2047
188,Saint Kitts and Nevis,1731,Oilcrops,Area harvested,ha,677
188,Saint Kitts and Nevis,1731,Oilcrops,Production,tonnes,3143
188,Saint Kitts and Nevis,1841,"Oilcrops, Cake Equivalent",Area harvested,ha,
188,Saint Kitts and Nevis,1841,"Oilcrops, Cake Equivalent",Production,tonnes,
188,Saint Kitts and Nevis,1732,"Oilcrops, Oil Equivalent",Area harvested,ha,
188,Saint Kitts and Nevis,1732,"Oilcrops, Oil Equivalent",Production,tonnes,
188,Saint Kitts and Nevis,1726,"Pulses, Total",Area harvested,ha,202
188,Saint Kitts and Nevis,1726,"Pulses, Total",Production,tonnes,231
188,Saint Kitts and Nevis,1720,"Roots and Tubers, Total",Area harvested,ha,235
188,Saint Kitts and Nevis,1720,"Roots and Tubers, Total",Production,tonnes,704
188,Saint Kitts and Nevis,1735,Vegetables Primary,Area harvested,ha,123
188,Saint Kitts and Nevis,1735,Vegetables Primary,Production,tonnes,813
189,Saint Lucia,572,Avocados,Area harvested,ha,25
189,Saint Lucia,572,Avocados,Production,tonnes,160
189,Saint Lucia,486,Bananas,Area harvested,ha,737
189,Saint Lucia,486,Bananas,Production,tonnes,7486
189,Saint Lucia,358,Cabbages and other brassicas,Area harvested,ha,27
189,Saint Lucia,358,Cabbages and other brassicas,Production,tonnes,219
189,Saint Lucia,426,Carrots and turnips,Area harvested,ha,1
189,Saint Lucia,426,Carrots and turnips,Production,tonnes,15
189,Saint Lucia,125,Cassava,Area harvested,ha,806
189,Saint Lucia,125,Cassava,Production,tonnes,1476
189,Saint Lucia,661,"Cocoa, beans",Area harvested,ha,48
189,Saint Lucia,661,"Cocoa, beans",Production,tonnes,80
189,Saint Lucia,249,Coconuts,Area harvested,ha,2246
189,Saint Lucia,249,Coconuts,Production,tonnes,12443
189,Saint Lucia,656,"Coffee, green",Area harvested,ha,
189,Saint Lucia,656,"Coffee, green",Production,tonnes,
189,Saint Lucia,397,Cucumbers and gherkins,Area harvested,ha,40
189,Saint Lucia,397,Cucumbers and gherkins,Production,tonnes,855
189,Saint Lucia,619,"Fruit, fresh nes",Area harvested,ha,338
189,Saint Lucia,619,"Fruit, fresh nes",Production,tonnes,3362
189,Saint Lucia,603,"Fruit, tropical fresh nes",Area harvested,ha,511
189,Saint Lucia,603,"Fruit, tropical fresh nes",Production,tonnes,3594
189,Saint Lucia,720,Ginger,Area harvested,ha,10
189,Saint Lucia,720,Ginger,Production,tonnes,11
189,Saint Lucia,507,Grapefruit (inc. pomelos),Area harvested,ha,94
189,Saint Lucia,507,Grapefruit (inc. pomelos),Production,tonnes,741
189,Saint Lucia,497,Lemons and limes,Area harvested,ha,47
189,Saint Lucia,497,Lemons and limes,Production,tonnes,296
189,Saint Lucia,372,Lettuce and chicory,Area harvested,ha,21
189,Saint Lucia,372,Lettuce and chicory,Production,tonnes,218
189,Saint Lucia,56,Maize,Area harvested,ha,
189,Saint Lucia,56,Maize,Production,tonnes,
189,Saint Lucia,571,"Mangoes, mangosteens, guavas",Area harvested,ha,35
189,Saint Lucia,571,"Mangoes, mangosteens, guavas",Production,tonnes,334
189,Saint Lucia,702,"Nutmeg, mace and cardamoms",Area harvested,ha,93
189,Saint Lucia,702,"Nutmeg, mace and cardamoms",Production,tonnes,34
189,Saint Lucia,490,Oranges,Area harvested,ha,49
189,Saint Lucia,490,Oranges,Production,tonnes,528
189,Saint Lucia,687,Pepper (piper spp.),Area harvested,ha,195
189,Saint Lucia,687,Pepper (piper spp.),Production,tonnes,149
189,Saint Lucia,574,Pineapples,Area harvested,ha,3
189,Saint Lucia,574,Pineapples,Production,tonnes,41
189,Saint Lucia,489,Plantains and others,Area harvested,ha,362
189,Saint Lucia,489,Plantains and others,Production,tonnes,1116
